iso3st,year,nreserve,nreserveg,resdebt,resimport,usdef
CAF,2003,137053605.7,132411282.2,12.878027,,79.130127
CAF,2004,153195695.5,148322507.5,13.718207,,81.258003
CAF,2005,144923649.4,139216011.4,13.871225,,83.805809
CAF,2006,132419817.1,125347018.9,12.622211,,86.390244
CAF,2007,91867874.12,82591571.62,8.9204378,,88.730782
CAF,2008,131466501,121789662.5,13.163648,,90.440361
CAF,2009,210590013.3,210590013.3,38.246033,,90.998184
CAF,2010,181175454.9,181175454.9,28.562378,,92.104073
CAF,2011,154510967.2,154510967.2,27.05102,,94.00428
CAF,2012,157902473.5,157902473.5,27.356377,,95.754791
CAF,2013,193663724.5,193663724.5,32.405231,,97.384422
CAF,2014,259571697.5,259571697.5,39.233131,,99.08049
CAF,2015,213800567.3,213800567.3,30.957464,,100
CAF,2016,239797985.5,239797985.5,34.520752,,100.95033
CAF,2017,362717270.5,362717270.5,50.247242,,102.75814
CAF,2018,361797180.3,361797180.3,46.122242,,105.11222
CAF,2019,350305401.8,350305401.8,41.293388,,106.87654
CAF,2020,432524260.9,432524260.9,48.101513,,108.28797
CAF,2021,483872115.8,483872115.8,43.278492,,113.25269
CAF,2022,374404781.3,374404781.3,36.770214,,121.22684
CAN,1960,2012986400,1112520000,,2.896821,15.795792
CAN,1961,2296085100,1345840000,,3.211658,16.00906
CAN,1962,2561922010,1852000000,,3.4680169,16.208313
CAN,1963,2615182920,1796100000,,3.3811147,16.384724
CAN,1964,2893026720,1863800000,,3.3605659,16.63114
CAN,1965,3040845600,1886100000,,2.9977064,16.950428
CAN,1966,2707536060,1656270000,,2.3479927,17.441784
CAN,1967,2722684400,1701990000,,2.1858718,17.991423
CAN,1968,3215954000,2182700000,,2.3006136,18.777142
CAN,1969,3111279600,2233990000,,1.9099207,19.708204
CAN,1970,4732515670,3888290000,,2.765141,20.745394
CAN,1971,5828802048,4839011840,,2.9794245,21.797146
CAN,1972,6640230912,5215740928,,2.8972697,22.740118
CAN,1973,7305436160,4841436160,,2.5475571,23.986258
CAN,1974,8978680832,4884633088,,2.3005123,26.144709
CAN,1975,7504993280,4426225152,,1.8184432,28.566437
CAN,1976,7876981248,4964359680,,1.7051657,30.13859
CAN,1977,7301923328,3671868416,,1.49402,32.0112
CAN,1978,8558516224,3557136128,,1.5654048,34.262844
CAN,1979,14219999232,2864351488,,2.1419494,37.105537
CAN,1980,15461831680,3092942336,,2.087322,40.457321
CAN,1981,11671918592,3537478656,,1.3598086,44.285458
CAN,1982,12269211648,3011047424,,1.6588671,47.021595
CAN,1983,11161317376,3466462208,,1.4002386,48.863388
CAN,1984,8699532288,2491295488,,.93804747,50.62632
CAN,1985,9077363712,2502701568,,.94045001,52.22739
CAN,1986,10961350656,3251239424,,1.0826393,53.279194
CAN,1987,16241918976,7277355520,,1.4516512,54.599125
CAN,1988,22421917696,15390643200,,1.6787236,56.525108
CAN,1989,22511818752,16055317504,,1.5302997,58.741322
CAN,1990,23529517056,17845377024,,1.5373533,60.940205
CAN,1991,20836200448,16252483584,,1.3627374,63.001087
CAN,1992,14744867435,11431362685,,.9441942,64.43679
CAN,1993,14845679616,12481075200,,.88801789,65.964149
CAN,1994,13774515200,12285589504,,.75731164,67.37262
CAN,1995,16369362024,15048997888,,.81178164,68.78521
CAN,1996,21562298368,20422424576,,1.0328243,70.044502
CAN,1997,18718498840,17822652416,,.79466087,71.252388
CAN,1998,24023246848,23307487232,,1.0144403,72.053169
CAN,1999,28650287104,28126386176,,1.1264868,73.072792
CAN,2000,32427268096,32102320128,,1.1612986,74.728035
CAN,2001,34252695552,33961818112,,1.3195137,76.410675
CAN,2002,37189390336,36984082432,,1.4362408,77.598091
CAN,2003,36267581049,36222100799,,1.2813201,79.130127
CAN,2004,34476385088,34428643088,,1.0675141,81.258003
CAN,2005,33018041276,32962124276,,.88379407,83.805809
CAN,2006,35063091947,34993800647,,.83462995,86.390244
CAN,2007,41082108779,40991230029,,.87866944,88.730782
CAN,2008,43872316564,43777513814,,.88153696,90.440361
CAN,2009,54356329767,54237792267,,1.3608079,90.998184
CAN,2010,57151157771,56997958271,,1.1729527,92.104073
CAN,2011,65818985667,65652106667,,1.191166,94.00428
CAN,2012,68546343362,68364967362,,1.1948601,95.754791
CAN,2013,71937085416,71821453416,,1.255177,97.384422
CAN,2014,74699962253,74584186253,,1.2991868,99.08049
CAN,2015,79753521150,79695445870,,1.5439295,100
CAN,2016,82718110858,82718110858,,1.6507959,100.95033
CAN,2017,86677706697,86677706697,,1.5959135,102.75814
CAN,2018,83925602808,83925602808,,1.4350348,105.11222
CAN,2019,85297110784,85297110784,,1.4477588,106.87654
CAN,2020,90428136419,90428136419,,1.7606941,108.28797
CAN,2021,106615000000,106615000000,,1.7276436,113.25269
CAN,2022,106952000000,106952000000,,1.4767631,121.22684
CHE,1960,2361508000,139000000,,,15.795792
CHE,1961,2769871000,199000000,,,16.00906
CHE,1962,2924334000,252000000,,,16.208313
CHE,1963,3128395600,302000000,,,16.384724
CHE,1964,3330443200,596000000,,,16.63114
CHE,1965,3454279200,402000000,,,16.950428
CHE,1966,3560372300,704000000,,,17.441784
CHE,1967,3713752000,607000000,,,17.991423
CHE,1968,4810243000,1669000000,,,18.777142
CHE,1969,4440248000,1783000000,,,19.708204
CHE,1970,5316981100,2401000000,,,20.745394
CHE,1971,7434089472,3808000000,,,21.797146
CHE,1972,9792838656,4399000064,,,22.740118
CHE,1973,14346200064,5007000064,,,23.986258
CHE,1974,20962553856,5446000128,,,26.144709
CHE,1975,18687774720,7019116032,,,28.566437
CHE,1976,20828006400,9606458368,,,30.13859
CHE,1977,24025729024,10289219584,,10.42916,32.0112
CHE,1978,36583415808,17762861056,,11.447371,34.262844
CHE,1979,59072606208,16434885632,,14.838403,37.105537
CHE,1980,64748105728,15656431616,,13.2763,40.457321
CHE,1981,47081828352,13979299840,,10.305973,44.285458
CHE,1982,53509636096,15460464640,,12.478563,47.021595
CHE,1983,46804209664,15034107904,,11.057813,48.863388
CHE,1984,40970391552,15296154624,,9.9974852,50.62632
CHE,1985,45247877120,18016360448,,10.820231,52.22739
CHE,1986,54339289088,21786386432,,9.4369488,53.279194
CHE,1987,67790688256,27476389888,,10.097615,54.599125
CHE,1988,58367102976,24202797056,,7.8895741,56.525108
CHE,1989,58670268416,25276272640,,7.3919926,58.741322
CHE,1990,61284433920,29222862848,,6.275044,60.940205
CHE,1991,58450952192,29004273664,,6.4008913,63.001087
CHE,1992,61006849704,33254855556,,6.598803,64.43679
CHE,1993,65167421440,32635340800,,7.6448584,65.964149
CHE,1994,66645254144,34729418752,,7.1448007,67.37262
CHE,1995,68620316793,36413014016,,6.3447862,68.78521
CHE,1996,69182545920,38432587776,,6.348928,70.044502
CHE,1997,63195012603,39028084736,,6.0108242,71.252388
CHE,1998,65157795840,41190731776,,5.7160878,72.053169
CHE,1999,60492111872,36321021952,,5.2922163,73.072792
CHE,2000,53620269056,32272050176,,3.7472053,74.728035
CHE,2001,51549536256,32005586944,,3.5994301,76.410675
CHE,2002,61276110848,40154730496,,4.4225287,77.598091
CHE,2003,69563022240,47652484037,,4.3176017,79.130127
CHE,2004,74567877421,55496602485,,3.9614768,81.258003
CHE,2005,57575300181,36297267163,,2.5412166,83.805809
CHE,2006,64461048830,38093708498,,2.5915997,86.390244
CHE,2007,75172320982,44474205416,,2.3862433,88.730782
CHE,2008,74145636041,45060945491,,2.0656765,90.440361
CHE,2009,134566000000,98199375893,,4.3069539,90.998184
CHE,2010,270480000000,223481000000,,7.6320157,92.104073
CHE,2011,330586000000,279390000000,,7.5116754,94.00428
CHE,2012,531302000000,475659000000,,12.424712,95.754791
CHE,2013,536235000000,495958000000,,11.843326,97.384422
CHE,2014,545787000000,505463000000,,11.836111,99.08049
CHE,2015,602403000000,566960000000,,14.232072,100
CHE,2016,678910000000,640594000000,,15.045155,100.95033
CHE,2017,811031000000,767680000000,,16.801413,102.75814
CHE,2018,787021000000,744167000000,,15.269262,105.11222
CHE,2019,854929000000,804004000000,,16.713095,106.87654
CHE,2020,1083400000000,1020170000000,,21.814911,108.28797
CHE,2021,1109820000000,1048960000000,,19.619221,113.25269
CHE,2022,923628000000,863028000000,,15.367674,121.22684
CHI,1960,,,,,15.795792
CHI,1961,,,,,16.00906
CHI,1962,,,,,16.208313
CHI,1963,,,,,16.384724
CHI,1964,,,,,16.63114
CHI,1965,,,,,16.950428
CHI,1966,,,,,17.441784
CHI,1967,,,,,17.991423
CHI,1968,,,,,18.777142
CHI,1969,,,,,19.708204
CHI,1970,,,,,20.745394
CHI,1971,,,,,21.797146
CHI,1972,,,,,22.740118
CHI,1973,,,,,23.986258
CHI,1974,,,,,26.144709
CHI,1975,,,,,28.566437
CHI,1976,,,,,30.13859
CHI,1977,,,,,32.0112
CHI,1978,,,,,34.262844
CHI,1979,,,,,37.105537
CHI,1980,,,,,40.457321
CHI,1981,,,,,44.285458
CHI,1982,,,,,47.021595
CHI,1983,,,,,48.863388
CHI,1984,,,,,50.62632
CHI,1985,,,,,52.22739
CHI,1986,,,,,53.279194
CHI,1987,,,,,54.599125
CHI,1988,,,,,56.525108
CHI,1989,,,,,58.741322
CHI,1990,,,,,60.940205
CHI,1991,,,,,63.001087
CHI,1992,,,,,64.43679
CHI,1993,,,,,65.964149
CHI,1994,,,,,67.37262
CHI,1995,,,,,68.78521
CHI,1996,,,,,70.044502
CHI,1997,,,,,71.252388
CHI,1998,,,,,72.053169
CHI,1999,,,,,73.072792
CHI,2000,,,,,74.728035
CHI,2001,,,,,76.410675
CHI,2002,,,,,77.598091
CHI,2003,,,,,79.130127
CHI,2004,,,,,81.258003
CHI,2005,,,,,83.805809
CHI,2006,,,,,86.390244
CHI,2007,,,,,88.730782
CHI,2008,,,,,90.440361
CHI,2009,,,,,90.998184
CHI,2010,,,,,92.104073
CHI,2011,,,,,94.00428
CHI,2012,,,,,95.754791
CHI,2013,,,,,97.384422
CHI,2014,,,,,99.08049
CHI,2015,,,,,100
CHI,2016,,,,,100.95033
CHI,2017,,,,,102.75814
CHI,2018,,,,,105.11222
CHI,2019,,,,,106.87654
CHI,2020,,,,,108.28797
CHI,2021,,,,,113.25269
CHI,2022,,,,,121.22684
CHL,1960,111888400,66000000,,,15.795792
CHL,1961,74114900,26100000,,,16.00906
CHL,1962,78890610,36000000,,,16.208313
CHL,1963,77083480,33900000,,,16.384724
CHL,1964,88838080,45500000,,,16.63114
CHL,1965,137640480,93600000,,,16.950428
CHL,1966,172330290,126900000,,,17.441784
CHL,1967,126672800,81300000,,,17.991423
CHL,1968,217559400,162000000,,,18.777142
CHL,1969,343766400,296000000,,,19.708204
CHL,1970,391661580,341810000,,,20.745394
CHL,1971,228798096,170072112,,,21.797146
CHL,1972,184721792,96782288,,,22.740118
CHL,1973,276042016,121586032,,,23.986258
CHL,1974,309258528,41071540,,,26.144709
CHL,1975,237806128,55901884,,1.2174375,28.566437
CHL,1976,585119232,405093216,,3.0199702,30.13859
CHL,1977,651475840,426484032,,2.3922002,32.0112
CHL,1978,1404231040,1090091008,,4.0419216,34.262844
CHL,1979,2718629120,1938341120,,5.4012499,37.105537
CHL,1980,4127728384,3123220480,,5.9249692,40.457321
CHL,1981,3889887744,3213342720,,4.4647207,44.285458
CHL,1982,2597195776,1814983040,,4.1187196,47.021595
CHL,1983,2036312704,2036312704,,4.0423083,48.863388
CHL,1984,2303197952,2303197952,,4.0324445,50.62632
CHL,1985,2449907456,2449907456,,4.6986351,52.22739
CHL,1986,3052961280,2351295744,,5.4381213,53.279194
CHL,1987,3380934144,2504229120,,5.4848938,54.599125
CHL,1988,3908809728,3160513792,,5.3662343,56.525108
CHL,1989,4331116544,3628564480,,4.8246322,58.741322
CHL,1990,6783811584,6068481536,,7.1490006,60.940205
CHL,1991,7700029440,7041272320,,7.6657887,63.001087
CHL,1992,9789837752,9167660002,,8.2384081,64.43679
CHL,1993,10368846848,9640284160,,8.2470789,65.964149
CHL,1994,13801961472,13087583232,,9.7893772,67.37262
CHL,1995,14859706881,14139810816,,8.1486301,68.78521
CHL,1996,15659156480,14972572672,,7.6241465,70.044502
CHL,1997,18112424931,17573232640,,8.016592,71.252388
CHL,1998,16221027328,15869277184,,7.5295615,72.053169
CHL,1999,14970636288,14616560640,,7.9890585,73.072792
CHL,2000,15055115264,15034915840,,6.8571782,74.728035
CHL,2001,14399463424,14379002880,,6.8041306,76.410675
CHL,2002,15343861760,15341120512,,7.412003,77.598091
CHL,2003,15842927419,15839589419,,6.636342,79.130127
CHL,2004,15997301155,15993797155,,4.9897199,81.258003
CHL,2005,16933297690,16929244990,,4.0246897,83.805809
CHL,2006,19396987007,19391964977,,3.5884764,86.390244
CHL,2007,16843397511,16836810886,,2.6301479,88.730782
CHL,2008,23079229514,23072358489,,3.0715113,90.440361
CHL,2009,25292079031,25283487781,,4.570447,90.998184
CHL,2010,27827450636,27816347186,,3.7783892,92.104073
CHL,2011,41943889985,41931795085,,4.4916945,94.00428
CHL,2012,41649256238,41636110638,,4.4287944,95.754791
CHL,2013,41093252539,41083736989,,4.4238958,97.384422
CHL,2014,40447379052,40437851652,,4.7342658,99.08049
CHL,2015,38641176606,38632802606,,5.4533963,100
CHL,2016,40493293730,40484241120,,5.7858877,100.95033
CHL,2017,38981539754,38971297404,,4.9028192,102.75814
CHL,2018,39858824175,39848699140,,4.3819447,105.11222
CHL,2019,40655524238,40643492538,,4.6972809,106.87654
CHL,2020,39166118109,39151178419,,5.287118,108.28797
CHL,2021,51252167800,51237789010,,4.6942396,113.25269
CHL,2022,39102338845,39088021280,,3.1938505,121.22684
CHN,1960,,,,,15.795792
CHN,1961,,,,,16.00906
CHN,1962,,,,,16.208313
CHN,1963,,,,,16.384724
CHN,1964,,,,,16.63114
CHN,1965,,,,,16.950428
CHN,1966,,,,,17.441784
CHN,1967,,,,,17.991423
CHN,1968,,,,,18.777142
CHN,1969,,,,,19.708204
CHN,1970,,,,,20.745394
CHN,1971,,,,,21.797146
CHN,1972,,,,,22.740118
CHN,1973,,,,,23.986258
CHN,1974,,,,,26.144709
CHN,1975,,,,,28.566437
CHN,1976,,,,,30.13859
CHN,1977,4456359936,2344999936,,,32.0112
CHN,1978,4449800192,1556999936,,,34.262844
CHN,1979,8707600384,2153999872,,,37.105537
CHN,1980,10090779648,2545179904,,,40.457321
CHN,1981,10106339328,5058088960,174.30692,,44.285458
CHN,1982,17151500288,11348870144,205.16226,10.532624,47.021595
CHN,1983,19831703552,14986652672,206.32884,11.329165,48.863388
CHN,1984,21281443840,17366034432,176.04068,9.4110155,50.62632
CHN,1985,16881047552,12728146944,101.08886,4.9047861,52.22739
CHN,1986,16417429504,11452999680,69.215439,5.1713867,53.279194
CHN,1987,22453016576,16304947200,63.535137,6.7239699,54.599125
CHN,1988,23751514112,18541338624,55.966297,5.5233936,56.525108
CHN,1989,23052566528,17959866368,51.304916,5.0837231,58.741322
CHN,1990,34475659264,29586161664,62.341377,8.5006151,60.940205
CHN,1991,48165019648,43674300416,79.929756,10.108791,63.001087
CHN,1992,24852636915,20620361915,34.26112,3.7671683,64.43679
CHN,1993,27348103168,22386849792,31.765862,3.1548529,65.964149
CHN,1994,57781338112,52914061312,57.398285,5.8589382,67.37262
CHN,1995,80288427870,75376705536,67.859978,6.3282557,68.78521
CHN,1996,111729000448,107038998528,86.586693,7.7106705,70.044502
CHN,1997,146448000000,142762000384,99.689178,15.358458,71.252388
CHN,1998,152842993664,149188001792,105.98312,15.315565,72.053169
CHN,1999,161414004736,157727997952,108.45854,13.636495,73.072792
CHN,2000,171763007488,168277999616,117.72105,10.941359,74.728035
CHN,2001,220056993792,215605002240,119.3914,12.631757,76.410675
CHN,2002,297738993664,291127984128,160.5361,15.299233,77.598091
CHN,2003,416199000000,408151000000,200.88734,11.44274,79.130127
CHN,2004,622949000000,614500000000,251.83965,12.904401,81.258003
CHN,2005,831410000000,821514000000,290.84805,14.169765,83.805809
CHN,2006,1080760000000,1068490000000,331.09409,15.393205,86.390244
CHN,2007,1546360000000,1530280000000,409.36285,18.095791,88.730782
CHN,2008,1966040000000,1949260000000,508.77844,19.145931,90.440361
CHN,2009,2452900000000,2416040000000,539.69696,25.389763,90.998184
CHN,2010,2913710000000,2866080000000,392.29361,21.829485,92.104073
CHN,2011,3254670000000,3202790000000,308.73123,19.130756,94.00428
CHN,2012,3387510000000,3331120000000,295.03729,19.083048,95.754791
CHN,2013,3880370000000,3839550000000,262.10263,19.543282,97.384422
CHN,2014,3900040000000,3859170000000,219.30286,18.96542,99.08049
CHN,2015,3405250000000,3345190000000,255.31058,17.935785,100
CHN,2016,3097660000000,3029780000000,219.08545,16.716099,100.95033
CHN,2017,3235680000000,3158880000000,189.13046,15.417532,102.75814
CHN,2018,3168220000000,3091880000000,161.51494,13.141739,105.11222
CHN,2019,3222890000000,3127490000000,152.44313,13.754177,106.87654
CHN,2020,3357240000000,3238780000000,144.32095,14.681703,108.28797
CHN,2021,3427930000000,3313920000000,126.8548,11.601986,113.25269
CHN,2022,3306840000000,3189690000000,138.43433,11.12663,121.22684
CIV,1960,,,,,15.795792
CIV,1961,,,,,16.00906
CIV,1962,,,,,16.208313
CIV,1963,,,,,16.384724
CIV,1964,,,,,16.63114
CIV,1965,,,,,16.950428
CIV,1966,,,,,17.441784
CIV,1967,,,,,17.991423
CIV,1968,,,,,18.777142
CIV,1969,,,,,19.708204
CIV,1970,,,,,20.745394
CIV,1971,,,,,21.797146
CIV,1972,,,,,22.740118
CIV,1973,,,,,23.986258
CIV,1974,,,,,26.144709
CIV,1975,,,,,28.566437
CIV,1976,,,,,30.13859
CIV,1977,,,,,32.0112
CIV,1978,,,,,34.262844
CIV,1979,,,,,37.105537
CIV,1980,,,,,40.457321
CIV,1981,,,,,44.285458
CIV,1982,,,,,47.021595
CIV,1983,,,,,48.863388
CIV,1984,,,,,50.62632
CIV,1985,,,,,52.22739
CIV,1986,,,,,53.279194
CIV,1987,,,,,54.599125
CIV,1988,,,,,56.525108
CIV,1989,,,,,58.741322
CIV,1990,,,,,60.940205
CIV,1991,,,,,63.001087
CIV,1992,,,,,64.43679
CIV,1993,,,,,65.964149
CIV,1994,,,,,67.37262
CIV,1995,,,,,68.78521
CIV,1996,,,,,70.044502
CIV,1997,,,,,71.252388
CIV,1998,,,,,72.053169
CIV,1999,,,,,73.072792
CIV,2000,,,,,74.728035
CIV,2001,,,,,76.410675
CIV,2002,,,,,77.598091
CIV,2003,,,,,79.130127
CIV,2004,,,,,81.258003
CIV,2005,,,,,83.805809
CIV,2006,,,,,86.390244
CIV,2007,,,,,88.730782
CIV,2008,,,,,90.440361
CIV,2009,,,,,90.998184
CIV,2010,,,,,92.104073
CIV,2011,,,,,94.00428
CIV,2012,,,,,95.754791
CIV,2013,,,,,97.384422
CIV,2014,,,,,99.08049
CIV,2015,,,,,100
CIV,2016,,,,,100.95033
CIV,2017,,,,,102.75814
CIV,2018,,,,,105.11222
CIV,2019,,,,,106.87654
CIV,2020,,,,,108.28797
CIV,2021,,,,,113.25269
CIV,2022,,,,,121.22684
CMR,1960,19240000,19240000,,,15.795792
CMR,1961,20300000,20300000,,,16.00906
CMR,1962,27710000,27710000,,,16.208313
CMR,1963,34880000,34880000,,,16.384724
CMR,1964,35890000,35890000,,,16.63114
CMR,1965,26700000,26700000,,,16.950428
CMR,1966,33700000,33700000,,,17.441784
CMR,1967,24350000,24350000,,,17.991423
CMR,1968,40850759.32,40850759.32,,,18.777142
CMR,1969,48085555.72,48085555.72,,,19.708204
CMR,1970,80807414.22,80807414.22,,,20.745394
CMR,1971,73603088,73603088,40.867409,,21.797146
CMR,1972,43637852,43637852,19.694983,,22.740118
CMR,1973,51153204,51153204,19.237738,,23.986258
CMR,1974,78527120,78527120,24.267788,,26.144709
CMR,1975,28827890,28827890,6.5308676,,28.566437
CMR,1976,43803724,43803724,7.1701307,,30.13859
CMR,1977,44862720,42388472,4.0312147,.48783678,32.0112
CMR,1978,55673756,52283756,3.64094,.44361261,34.262844
CMR,1979,140905984,125699584,6.4873524,.91707253,37.105537
CMR,1980,206367216,188859072,8.0211134,.97051454,40.457321
CMR,1981,96992136,85186384,3.6651046,.50487649,44.285458
CMR,1982,80796976,67227048,2.8825862,.44502214,47.021595
CMR,1983,170415616,159085072,5.8853536,.90892422,48.863388
CMR,1984,63101788,53852788,2.1789999,.34676886,50.62632
CMR,1985,142274704,132464712,4.5002193,.6309225,52.22739
CMR,1986,70742512,59015512,1.709902,.2894384,53.279194
CMR,1987,78283064,63760064,1.7060663,.32324234,54.599125
CMR,1988,188154480,175846976,3.9095204,.85750425,56.525108
CMR,1989,91892960,79862960,1.7129548,.42411706,58.741322
CMR,1990,37075060,25542768,.56495285,.14628793,60.940205
CMR,1991,53628536,43036804,.79247469,.24083064,63.001087
CMR,1992,30352645.08,20370474.58,.40389779,.13136552,64.43679
CMR,1993,14152081,2450551,.18271816,.070292898,65.964149
CMR,1994,13740920,2261049.25,.14682798,.087624453,67.37262
CMR,1995,15372103.26,3787393.75,.14034069,.09076757,68.78521
CMR,1996,13833209,2772694.5,.12491012,.056922816,70.044502
CMR,1997,9555390.854,862739.75,.088875286,.03668005,71.252388
CMR,1998,9911701,1290940.5,.08757484,.042813614,72.053169
CMR,1999,13121978,4427829.5,.12189047,.055142388,73.072792
CMR,2000,220219408,211998544,2.0851581,.8729375,74.728035
CMR,2001,340115360,331833088,3.4887762,1.2341474,76.410675
CMR,2002,639930304,629663616,6.2214308,2.1733372,77.598091
CMR,2003,652135227.6,639636921.1,5.7163987,1.9743228,79.130127
CMR,2004,842430190,829310338,7.7601976,2.2358837,81.258003
CMR,2005,964745492.9,949379090.9,12.529016,2.3089936,83.805809
CMR,2006,1735263262,1716221504,50.760082,4.1353536,86.390244
CMR,2007,2931745510,2906771362,95.015266,5.3627205,88.730782
CMR,2008,3112861315,3086808824,109.77967,4.4088616,90.440361
CMR,2009,3675521656,3675521656,113.5359,6.4207177,90.998184
CMR,2010,3642642766,3642642766,114.18304,6.5147557,92.104073
CMR,2011,3198717753,3198717753,103.36713,4.4163938,94.00428
CMR,2012,3380703262,3380703262,86.954483,4.6049023,95.754791
CMR,2013,3471999831,3471999831,67.05304,4.3272495,97.384422
CMR,2014,3168216856,3168216856,54.950901,3.6118884,99.08049
CMR,2015,3536255066,3536255066,48.409325,5.0465884,100
CMR,2016,2225708778,2225708778,28.208401,3.4087059,100.95033
CMR,2017,3196791411,3196791411,31.813059,4.7259808,102.75814
CMR,2018,3459329761,3459329761,31.437578,4.4282279,105.11222
CMR,2019,3720172167,3720172167,28.784012,4.3937287,106.87654
CMR,2020,3961753887,3961753887,26.91357,5.7882624,108.28797
CMR,2021,4299788713,4299788713,27.968603,5.2128406,113.25269
CMR,2022,5133480338,5133480338,34.006645,5.5853734,121.22684
COD,1960,62509200,32000000,,,15.795792
COD,1961,15007100,11000000,,,16.00906
COD,1962,12087170,11000000,,,16.208313
COD,1963,32089880,29950000,,,16.384724
