iso3,year,banking_crises,debt_crises,currency_crises,twin_crises,triple_crises
GUY,2006,,1,,,
GUY,2007,,1,,,
GUY,2008,,1,,,
GUY,2009,,1,,,
GUY,2010,,1,,,
GUY,2011,,1,,,
GUY,2012,,1,,,
GUY,2013,,1,,,
GUY,2014,,1,,,
GUY,2015,,1,,,
GUY,2016,,1,,,
GUY,2017,,1,,,
GUY,2018,,1,,,
GUY,2019,,,,,
HND,1950,,,,,
HND,1951,,,,,
HND,1952,,,,,
HND,1953,,,,,
HND,1954,,,,,
HND,1955,,,,,
HND,1956,,,,,
HND,1957,,,,,
HND,1958,,,,,
HND,1959,,,,,
HND,1960,,,,,
HND,1961,,,,,
HND,1962,,,,,
HND,1963,,,,,
HND,1964,,,,,
HND,1965,,,,,
HND,1966,,,,,
HND,1967,,,,,
HND,1968,,,,,
HND,1969,,,,,
HND,1970,,,,,
HND,1971,,,,,
HND,1972,,,,,
HND,1973,,,,,
HND,1974,,,,,
HND,1975,,,,,
HND,1976,,,,,
HND,1977,,,,,
HND,1978,,,,,
HND,1979,,,,,
HND,1980,,,,,
HND,1981,,,,,
HND,1982,,1,,,
HND,1983,,1,,,
HND,1984,,1,,,
HND,1985,,1,,,
HND,1986,,1,,,
HND,1987,,1,,,
HND,1988,,1,,,
HND,1989,,1,,,
HND,1990,,1,1,,
HND,1991,,1,,,
HND,1992,,1,,,
HND,1993,,1,,,
HND,1994,,1,,,
HND,1995,,1,,,
HND,1996,,1,,,
HND,1997,,1,,,
HND,1998,,1,,,
HND,1999,,1,,,
HND,2000,,1,,,
HND,2001,,1,,,
HND,2002,,1,,,
HND,2003,,1,,,
HND,2004,,1,,,
HND,2005,,1,,,
HND,2006,,1,,,
HND,2007,,1,,,
HND,2008,,,,,
HND,2009,,,,,
HND,2010,,,,,
HND,2011,,,,,
HND,2012,,,,,
HND,2013,,,,,
HND,2014,,,,,
HND,2015,,,,,
HND,2016,,,,,
HND,2017,,,,,
HND,2018,,,,,
HND,2019,,,,,
HRV,1950,,,,,
HRV,1951,,,,,
HRV,1952,,,,,
HRV,1953,,,,,
HRV,1954,,,,,
HRV,1955,,,,,
HRV,1956,,,,,
HRV,1957,,,,,
HRV,1958,,,,,
HRV,1959,,,,,
HRV,1960,,,,,
HRV,1961,,,,,
HRV,1962,,,,,
HRV,1963,,,,,
HRV,1964,,,,,
HRV,1965,,,,,
HRV,1966,,,,,
HRV,1967,,,,,
HRV,1968,,,,,
HRV,1969,,,,,
HRV,1970,,,,,
HRV,1971,,,,,
HRV,1972,,,,,
HRV,1973,,,,,
HRV,1974,,,,,
HRV,1975,,,,,
HRV,1976,,,,,
HRV,1977,,,,,
HRV,1978,,,,,
HRV,1979,,,,,
HRV,1980,,,,,
HRV,1981,,,,,
HRV,1982,,,,,
HRV,1983,,,,,
HRV,1984,,,,,
HRV,1985,,,,,
HRV,1986,,,,,
HRV,1987,,,,,
HRV,1988,,,,,
HRV,1989,,,,,
HRV,1990,,,,,
HRV,1991,,,,,
HRV,1992,,1,,,
HRV,1993,,1,,,
HRV,1994,,1,,,
HRV,1995,,1,,,
HRV,1996,,1,,,
HRV,1997,,,,,
HRV,1998,1,,,,
HRV,1999,1,,,,
HRV,2000,,,,,
HRV,2001,,,,,
HRV,2002,,,,,
HRV,2003,,,,,
HRV,2004,,,,,
HRV,2005,,,,,
HRV,2006,,,,,
HRV,2007,,,,,
HRV,2008,,,,,
HRV,2009,,,,,
HRV,2010,,,,,
HRV,2011,,,,,
HRV,2012,,,,,
HRV,2013,,,,,
HRV,2014,,,,,
HRV,2015,,,,,
HRV,2016,,,,,
HRV,2017,,,,,
HRV,2018,,,,,
HRV,2019,,,,,
HTI,1950,,,,,
HTI,1951,,,,,
HTI,1952,,,,,
HTI,1953,,,,,
HTI,1954,,,,,
HTI,1955,,,,,
HTI,1956,,,,,
HTI,1957,,,,,
HTI,1958,,,,,
HTI,1959,,,,,
HTI,1960,,,,,
HTI,1961,,,,,
HTI,1962,,,,,
HTI,1963,,1,,,
HTI,1964,,1,,,
HTI,1965,,1,,,
HTI,1966,,,,,
HTI,1967,,,,,
HTI,1968,,1,,,
HTI,1969,,1,,,
HTI,1970,,1,,,
HTI,1971,,1,,,
HTI,1972,,1,,,
HTI,1973,,,,,
HTI,1974,,,,,
HTI,1975,,,,,
HTI,1976,,,,,
HTI,1977,,,,,
HTI,1978,,,,,
HTI,1979,,,,,
HTI,1980,,,,,
HTI,1981,,,,,
HTI,1982,,,,,
HTI,1983,,,,,
HTI,1984,,,,,
HTI,1985,,1,,,
HTI,1986,,1,,,
HTI,1987,,1,,,
HTI,1988,,1,,,
HTI,1989,,1,,,
HTI,1990,,1,,,
HTI,1991,,1,1,,
HTI,1992,,1,1,,
HTI,1993,,1,,,
HTI,1994,1,1,,,
HTI,1995,1,1,,,
HTI,1996,1,,,,
HTI,1997,1,,,,
HTI,1998,1,,,,
HTI,1999,,,,,
HTI,2000,,,,,
HTI,2001,,,,,
HTI,2002,,,1,,
HTI,2003,,,1,,
HTI,2004,,,,,
HTI,2005,,,,,
HTI,2006,,,,,
HTI,2007,,,,,
HTI,2008,,,,,
HTI,2009,,,,,
HTI,2010,,,,,
HTI,2011,,,,,
HTI,2012,,,,,
HTI,2013,,,,,
HTI,2014,,,,,
HTI,2015,,,,,
HTI,2016,,,,,
HTI,2017,,,,,
HTI,2018,,,,,
HTI,2019,,,1,,
HUN,1950,,,,,
HUN,1951,,,,,
HUN,1952,,,,,
HUN,1953,,,,,
HUN,1954,,,,,
HUN,1955,,,,,
HUN,1956,,,,,
HUN,1957,,,,,
HUN,1958,,,,,
HUN,1959,,,,,
HUN,1960,,,,,
HUN,1961,,,,,
HUN,1962,,,,,
HUN,1963,,,,,
HUN,1964,,,,,
HUN,1965,,,,,
HUN,1966,,,,,
HUN,1967,,,,,
HUN,1968,,,,,
HUN,1969,,,,,
HUN,1970,,,,,
HUN,1971,,,,,
HUN,1972,,,,,
HUN,1973,,,,,
HUN,1974,,,,,
HUN,1975,,,,,
HUN,1976,,,,,
HUN,1977,,,,,
HUN,1978,,,,,
HUN,1979,,,,,
HUN,1980,,,,,
HUN,1981,,,,,
HUN,1982,,,,,
HUN,1983,,,,,
HUN,1984,,,,,
HUN,1985,,,,,
HUN,1986,,,,,
HUN,1987,,,,,
HUN,1988,,,,,
HUN,1989,,,,,
HUN,1990,,,,,
HUN,1991,1,,,,
HUN,1992,1,,,,
HUN,1993,1,,,,
HUN,1994,1,,,,
HUN,1995,1,,,,
HUN,1996,,,,,
HUN,1997,,,,,
HUN,1998,,,,,
HUN,1999,,,,,
HUN,2000,,,,,
HUN,2001,,,,,
HUN,2002,,,,,
HUN,2003,,,,,
HUN,2004,,,,,
HUN,2005,,,,,
HUN,2006,,,,,
HUN,2007,,,,,
HUN,2008,,,,,
HUN,2009,,,,,
HUN,2010,,,,,
HUN,2011,,,,,
HUN,2012,,,,,
HUN,2013,,,,,
HUN,2014,,,,,
HUN,2015,,,,,
HUN,2016,,,,,
HUN,2017,,,,,
HUN,2018,,,,,
HUN,2019,,,,,
IDN,1950,,,,,
IDN,1951,,,,,
IDN,1952,,,,,
IDN,1953,,,,,
IDN,1954,,,,,
IDN,1955,,,,,
IDN,1956,,,,,
IDN,1957,,,,,
IDN,1958,,,,,
IDN,1959,,,,,
IDN,1960,,,,,
IDN,1961,,,,,
IDN,1962,,,,,
IDN,1963,,,,,
IDN,1964,,,,,
IDN,1965,,,,,
IDN,1966,,1,,,
IDN,1967,,1,,,
IDN,1968,,1,,,
IDN,1969,,1,,,
IDN,1970,,1,,,
IDN,1971,,,,,
IDN,1972,,,,,
IDN,1973,,,,,
IDN,1974,,,,,
IDN,1975,,,,,
IDN,1976,,,,,
IDN,1977,,,,,
IDN,1978,,,1,,
IDN,1979,,,1,,
IDN,1980,,,,,
IDN,1981,,,,,
IDN,1982,,,,,
IDN,1983,,,1,,
IDN,1984,,,,,
IDN,1985,,,,,
IDN,1986,,,1,,
IDN,1987,,,,,
IDN,1988,,,,,
IDN,1989,,,,,
IDN,1990,,,,,
IDN,1991,,,,,
IDN,1992,,,,,
IDN,1993,,,,,
IDN,1994,,,,,
IDN,1995,,,,,
IDN,1996,,,,,
IDN,1997,1,,1,,1
IDN,1998,1,1,1,,1
IDN,1999,1,1,,,
IDN,2000,1,1,1,,
IDN,2001,1,1,,,
IDN,2002,,1,,,
IDN,2003,,,,,
IDN,2004,,,,,
IDN,2005,,,,,
IDN,2006,,,,,
IDN,2007,,,,,
IDN,2008,,,,,
IDN,2009,,,,,
IDN,2010,,,,,
IDN,2011,,,,,
IDN,2012,,,,,
IDN,2013,,,,,
IDN,2014,,,,,
IDN,2015,,,,,
IDN,2016,,,,,
IDN,2017,,,,,
IDN,2018,,,,,
IDN,2019,,,,,
IND,1950,,,,,
IND,1951,,,,,
IND,1952,,,,,
IND,1953,,,,,
IND,1954,,,,,
IND,1955,,,,,
IND,1956,,,,,
IND,1957,,,,,
IND,1958,,,,,
IND,1959,,,,,
IND,1960,,,,,
IND,1961,,,,,
IND,1962,,,,,
IND,1963,,,,,
IND,1964,,,,,
IND,1965,,,,,
IND,1966,,,1,,
IND,1967,,,,,
IND,1968,,,,,
IND,1969,,,,,
IND,1970,,,,,
IND,1971,,,,,
IND,1972,,,,,
IND,1973,,,,,
IND,1974,,,,,
IND,1975,,,,,
IND,1976,,,,,
IND,1977,,,,,
IND,1978,,,,,
IND,1979,,,,,
IND,1980,,,,,
IND,1981,,,,,
IND,1982,,,,,
IND,1983,,,,,
IND,1984,,,,,
IND,1985,,,,,
IND,1986,,,,,
IND,1987,,,,,
IND,1988,,,,,
IND,1989,,,,,
IND,1990,,,,,
IND,1991,,,1,,
IND,1992,,,,,
IND,1993,1,,,,
IND,1994,,,,,
IND,1995,,,,,
IND,1996,,,,,
IND,1997,,,,,
IND,1998,,,,,
IND,1999,,,,,
IND,2000,,,,,
IND,2001,,,,,
IND,2002,,,,,
IND,2003,,,,,
IND,2004,,,,,
IND,2005,,,,,
IND,2006,,,,,
IND,2007,,,,,
IND,2008,,,,,
IND,2009,,,,,
IND,2010,,,,,
IND,2011,,,,,
IND,2012,,,,,
IND,2013,,,,,
IND,2014,,,,,
IND,2015,,,,,
IND,2016,,,,,
IND,2017,,,,,
IND,2018,,,,,
IND,2019,,,,,
IRL,1950,,,,,
IRL,1951,,,,,
IRL,1952,,,,,
IRL,1953,,,,,
IRL,1954,,,,,
IRL,1955,,,,,
IRL,1956,,,,,
IRL,1957,,,,,
IRL,1958,,,,,
IRL,1959,,,,,
IRL,1960,,,,,
IRL,1961,,,,,
IRL,1962,,,,,
IRL,1963,,,,,
IRL,1964,,,,,
IRL,1965,,,,,
IRL,1966,,,,,
IRL,1967,,,,,
IRL,1968,,,,,
IRL,1969,,,,,
IRL,1970,,,,,
IRL,1971,,,,,
IRL,1972,,,,,
IRL,1973,,,,,
IRL,1974,,,,,
IRL,1975,,,,,
IRL,1976,,,,,
IRL,1977,,,,,
IRL,1978,,,,,
IRL,1979,,,,,
IRL,1980,,,,,
IRL,1981,,,,,
IRL,1982,,,,,
IRL,1983,,,,,
IRL,1984,,,,,
IRL,1985,,,,,
IRL,1986,,,,,
IRL,1987,,,,,
IRL,1988,,,,,
IRL,1989,,,,,
IRL,1990,,,,,
IRL,1991,,,,,
IRL,1992,,,,,
IRL,1993,,,,,
IRL,1994,,,,,
IRL,1995,,,,,
IRL,1996,,,,,
IRL,1997,,,,,
IRL,1998,,,,,
IRL,1999,,,,,
IRL,2000,,,,,
IRL,2001,,,,,
IRL,2002,,,,,
IRL,2003,,,,,
IRL,2004,,,,,
IRL,2005,,,,,
IRL,2006,,,,,
IRL,2007,,,,,
IRL,2008,1,,,,
IRL,2009,1,,,,
IRL,2010,1,,,,
IRL,2011,1,,,,
IRL,2012,1,,,,
IRL,2013,,1,,,
IRL,2014,,,,,
IRL,2015,,,,,
IRL,2016,,,,,
IRL,2017,,,,,
IRL,2018,,,,,
IRL,2019,,,,,
IRN,1950,,,,,
IRN,1951,,,,,
IRN,1952,,,,,
IRN,1953,,,,,
IRN,1954,,,,,
IRN,1955,,,1,,
IRN,1956,,,,,
IRN,1957,,,1,,
IRN,1958,,,,,
IRN,1959,,,,,
IRN,1960,,,,,
IRN,1961,,,,,
IRN,1962,,,,,
IRN,1963,,,,,
IRN,1964,,,,,
IRN,1965,,,,,
IRN,1966,,,,,
IRN,1967,,,,,
IRN,1968,,,,,
IRN,1969,,,,,
IRN,1970,,,,,
IRN,1971,,,,,
IRN,1972,,,,,
IRN,1973,,,,,
IRN,1974,,,,,
IRN,1975,,,,,
IRN,1976,,,,,
IRN,1977,,,,,
IRN,1978,,,,,
IRN,1979,,,,,
IRN,1980,,,,,
IRN,1981,,,,,
IRN,1982,,,,,
IRN,1983,,,,,
IRN,1984,,,,,
IRN,1985,,,,,
IRN,1986,,,,,
IRN,1987,,1,,,
IRN,1988,,1,,,
IRN,1989,,1,,,
IRN,1990,,1,,,
IRN,1991,,1,,,
IRN,1992,,,,,
IRN,1993,,,1,,
IRN,1994,,,,,
IRN,1995,,,,,
IRN,1996,,,,,
IRN,1997,,,,,
IRN,1998,,,,,
IRN,1999,,,,,
IRN,2000,,,,,
IRN,2001,,,,,
IRN,2002,,,,,
IRN,2003,,,,,
IRN,2004,,,,,
IRN,2005,,,,,
IRN,2006,,,,,
IRN,2007,,,,,
IRN,2008,,,,,
IRN,2009,,,,,
IRN,2010,,,,,
IRN,2011,,,,,
IRN,2012,,,,,
IRN,2013,,,1,,
IRN,2014,,,,,
IRN,2015,,,,,
IRN,2016,,,,,
IRN,2017,,,,,
IRN,2018,,,,,
IRN,2019,,,,,
IRQ,1950,,,,,
IRQ,1951,,,,,
IRQ,1952,,,,,
IRQ,1953,,,,,
IRQ,1954,,,,,
IRQ,1955,,,,,
IRQ,1956,,,,,
IRQ,1957,,,,,
IRQ,1958,,,,,
IRQ,1959,,,,,
IRQ,1960,,,,,
IRQ,1961,,,,,
IRQ,1962,,,,,
IRQ,1963,,,,,
IRQ,1964,,,,,
IRQ,1965,,,,,
IRQ,1966,,,,,
IRQ,1967,,,,,
IRQ,1968,,,,,
IRQ,1969,,,,,
IRQ,1970,,,,,
IRQ,1971,,,,,
IRQ,1972,,,,,
IRQ,1973,,,,,
IRQ,1974,,,,,
IRQ,1975,,,,,
IRQ,1976,,,,,
IRQ,1977,,,,,
IRQ,1978,,,,,
IRQ,1979,,,,,
IRQ,1980,,,,,
IRQ,1981,,,,,
IRQ,1982,,,,,
IRQ,1983,,,,,
IRQ,1984,,,,,
IRQ,1985,,,,,
IRQ,1986,,,,,
IRQ,1987,,,,,
IRQ,1988,,1,,,
IRQ,1989,,1,,,
IRQ,1990,,1,,,
IRQ,1991,,1,,,
IRQ,1992,,1,,,
IRQ,1993,,1,,,
IRQ,1994,,1,,,
IRQ,1995,,1,,,
IRQ,1996,,1,,,
IRQ,1997,,1,,,
IRQ,1998,,1,,,
IRQ,1999,,1,,,
IRQ,2000,,1,,,
IRQ,2001,,1,,,
IRQ,2002,,1,,,
IRQ,2003,,1,,,
IRQ,2004,,1,,,
IRQ,2005,,1,,,
IRQ,2006,,1,,,
IRQ,2007,,1,,,
IRQ,2008,,1,,,
IRQ,2009,,1,,,
IRQ,2010,,1,,,
IRQ,2011,,1,,,
IRQ,2012,,1,,,
IRQ,2013,,1,,,
IRQ,2014,,1,,,
IRQ,2015,,1,,,
IRQ,2016,,1,,,
IRQ,2017,,1,,,
IRQ,2018,,1,,,
IRQ,2019,,1,,,
ISL,1950,,,,,
ISL,1951,,,,,
ISL,1952,,,,,
ISL,1953,,,,,
ISL,1954,,,,,
ISL,1955,,,,,
ISL,1956,,,,,
ISL,1957,,,,,
ISL,1958,,,,,
ISL,1959,,,,,
ISL,1960,,,1,,
ISL,1961,,,,,
ISL,1962,,,,,
ISL,1963,,,,,
ISL,1964,,,,,
ISL,1965,,,,,
ISL,1966,,,,,
ISL,1967,,,1,,
ISL,1968,,,1,,
ISL,1969,,,,,
ISL,1970,,,,,
ISL,1971,,,,,
ISL,1972,,,,,
ISL,1973,,,,,
ISL,1974,,,1,,
ISL,1975,,,1,,
ISL,1976,,,,,
ISL,1977,,,,,
ISL,1978,,,1,,
ISL,1979,,,,,
ISL,1980,,,1,,
ISL,1981,,,1,,
ISL,1982,,,1,,
ISL,1983,,,1,,
ISL,1984,,,,,
ISL,1985,,,,,
ISL,1986,,,,,
ISL,1987,,,,,
ISL,1988,,,,,
ISL,1989,,,1,,
ISL,1990,,,,,
ISL,1991,,,,,
ISL,1992,,,,,
ISL,1993,,,,,
ISL,1994,,,,,
ISL,1995,,,,,
ISL,1996,,,,,
ISL,1997,,,,,
ISL,1998,,,,,
ISL,1999,,,,,
ISL,2000,,,,,
ISL,2001,,,,,
ISL,2002,,,,,
ISL,2003,,,,,
ISL,2004,,,,,
ISL,2005,,,,,
ISL,2006,,,,,
ISL,2007,,,,,
ISL,2008,1,,1,1,
ISL,2009,1,,,,
ISL,2010,1,,,,
ISL,2011,1,,,,
ISL,2012,1,,,,
ISL,2013,,,,,
ISL,2014,,,,,
ISL,2015,,,,,
ISL,2016,,,,,
ISL,2017,,,,,
ISL,2018,,,,,
ISL,2019,,,,,
ISR,1950,,,,,
ISR,1951,,,,,
ISR,1952,,,,,
ISR,1953,,,1,,
ISR,1954,,,,,
ISR,1955,,,,,
ISR,1956,,,,,
ISR,1957,,,,,
ISR,1958,,,,,
ISR,1959,,,,,
ISR,1960,,,,,
ISR,1961,,,,,
ISR,1962,,,1,,
ISR,1963,,,,,
ISR,1964,,,,,
ISR,1965,,,,,
ISR,1966,,,,,
ISR,1967,,,,,
ISR,1968,,,,,
ISR,1969,,,,,
ISR,1970,,,,,
ISR,1971,,,,,
ISR,1972,,,,,
ISR,1973,,,,,
ISR,1974,,,1,,
ISR,1975,,,1,,
ISR,1976,,,,,
ISR,1977,,,1,,
ISR,1978,,,1,1,
ISR,1979,,,1,,
ISR,1980,,,1,,
ISR,1981,,,1,,
ISR,1982,,,,,
ISR,1983,1,,1,,
ISR,1984,1,,1,,
ISR,1985,1,,,,
ISR,1986,1,,,,
ISR,1987,,,,,
ISR,1988,,,,,
ISR,1989,,,,,
ISR,1990,,,,,
ISR,1991,,,1,,
ISR,1992,,,1,,
ISR,1993,,,1,,
ISR,1994,,,1,,
ISR,1995,,,,,
ISR,1996,,,,,
ISR,1997,,,,,
ISR,1998,,,,,
ISR,1999,,,,,
ISR,2000,,,,,
ISR,2001,,,,,
ISR,2002,,,,,
ISR,2003,,,,,
ISR,2004,,,,,
ISR,2005,,,,,
ISR,2006,,,,,
ISR,2007,,,,,
ISR,2008,,,,,
ISR,2009,,,,,
ISR,2010,,,,,
ISR,2011,,,,,
ISR,2012,,,,,
ISR,2013,,,,,
ISR,2014,,,,,
ISR,2015,,,,,
ISR,2016,,,,,
ISR,2017,,,,,
ISR,2018,,,,,
ISR,2019,,,,,
ITA,1950,,,,,
ITA,1951,,,,,
ITA,1952,,,,,
ITA,1953,,,,,
ITA,1954,,,,,
ITA,1955,,,,,
ITA,1956,,,,,
ITA,1957,,,,,
ITA,1958,,,,,
ITA,1959,,,,,
ITA,1960,,,,,
ITA,1961,,,,,
ITA,1962,,,,,
ITA,1963,,,,,
ITA,1964,,,,,
ITA,1965,,,,,
ITA,1966,,,,,
ITA,1967,,,,,
ITA,1968,,,,,
ITA,1969,,,,,
ITA,1970,,,,,
ITA,1971,,,,,
ITA,1972,,,,,
ITA,1973,,,,,
ITA,1974,,,,,
ITA,1975,,,,,
ITA,1976,,,,,
ITA,1977,,,,,
ITA,1978,,,,,
ITA,1979,,,,,
ITA,1980,,,,,
ITA,1981,,,1,,
ITA,1982,,,,,
ITA,1983,,,,,
ITA,1984,,,,,
ITA,1985,,,,,
ITA,1986,,,,,
ITA,1987,,,,,
ITA,1988,,,,,
ITA,1989,,,,,
ITA,1990,,,,,
ITA,1991,,,,,
ITA,1992,,,,,
ITA,1993,,,,,
ITA,1994,,,,,
ITA,1995,,,,,
ITA,1996,,,,,
ITA,1997,,,,,
ITA,1998,,,,,
ITA,1999,,,,,
ITA,2000,,,,,
ITA,2001,,,,,
ITA,2002,,,,,
ITA,2003,,,,,
ITA,2004,,,,,
ITA,2005,,,,,
ITA,2006,,,,,
ITA,2007,,,,,
ITA,2008,1,,,,
ITA,2009,1,,,,
ITA,2010,,,,,
ITA,2011,,,,,
ITA,2012,,,,,
ITA,2013,,,,,
ITA,2014,,,,,
ITA,2015,,,,,
ITA,2016,,,,,
ITA,2017,,,,,
ITA,2018,,,,,
ITA,2019,,,,,
JAM,1950,,,,,
JAM,1951,,,,,
JAM,1952,,,,,
JAM,1953,,,,,
JAM,1954,,,,,
JAM,1955,,,,,
JAM,1956,,,,,
JAM,1957,,,,,
JAM,1958,,,,,
JAM,1959,,,,,
JAM,1960,,,,,
JAM,1961,,,,,
JAM,1962,,,,,
JAM,1963,,,,,
JAM,1964,,,,,
JAM,1965,,,,,
JAM,1966,,,,,
JAM,1967,,,,,
JAM,1968,,,,,
JAM,1969,,,,,
JAM,1970,,,,,
JAM,1971,,,,,
JAM,1972,,,,,
JAM,1973,,,,,
JAM,1974,,,,,
JAM,1975,,,,,
JAM,1976,,,,,
JAM,1977,,,,,
JAM,1978,,1,1,1,
JAM,1979,,1,,,
JAM,1980,,1,,,
JAM,1981,,1,,,
JAM,1982,,1,,,
JAM,1983,,1,1,,
JAM,1984,,1,1,,
JAM,1985,,1,,,
JAM,1986,,1,,,
JAM,1987,,1,,,
JAM,1988,,1,,,
JAM,1989,,1,,,
JAM,1990,,1,,,
JAM,1991,,1,1,,
JAM,1992,,1,1,,
JAM,1993,,1,1,,
JAM,1994,,1,1,,
JAM,1995,,1,,,
JAM,1996,1,1,,,
JAM,1997,1,1,,,
JAM,1998,1,1,,,
JAM,1999,,1,,,
JAM,2000,,1,,,
JAM,2001,,1,,,
JAM,2002,,1,,,
JAM,2003,,1,,,
JAM,2004,,1,,,
JAM,2005,,1,,,
JAM,2006,,1,,,
JAM,2007,,1,,,
JAM,2008,,1,,,
JAM,2009,,1,,,
JAM,2010,,1,,,
JAM,2011,,1,,,
JAM,2012,,1,,,
JAM,2013,,1,,,
JAM,2014,,,,,
JAM,2015,,,,,
JAM,2016,,,,,
JAM,2017,,,,,
JAM,2018,,,,,
JAM,2019,,,,,
JOR,1950,,,,,
JOR,1951,,,,,
JOR,1952,,,,,
JOR,1953,,,,,
JOR,1954,,,,,
JOR,1955,,,,,
JOR,1956,,,,,
JOR,1957,,,,,
JOR,1958,,,,,
JOR,1959,,,,,
JOR,1960,,,,,
JOR,1961,,,,,
JOR,1962,,,,,
JOR,1963,,,,,
JOR,1964,,,,,
JOR,1965,,,,,
JOR,1966,,,,,
JOR,1967,,,,,
JOR,1968,,,,,
JOR,1969,,,,,
JOR,1970,,,,,
JOR,1971,,,,,
JOR,1972,,,,,
JOR,1973,,,,,
JOR,1974,,,,,
JOR,1975,,,,,
JOR,1976,,,,,
JOR,1977,,,,,
JOR,1978,,,,,
JOR,1979,,,,,
JOR,1980,,,,,
JOR,1981,,,,,
JOR,1982,,,,,
JOR,1983,,,,,
JOR,1984,,,,,
JOR,1985,,,,,
JOR,1986,,,,,
JOR,1987,,,,,
JOR,1988,,1,1,,1
JOR,1989,1,1,1,,1
JOR,1990,1,1,,,
JOR,1991,1,1,,,
JOR,1992,,1,,,
JOR,1993,,1,,,
JOR,1994,,1,,,
JOR,1995,,1,,,
JOR,1996,,1,,,
JOR,1997,,1,,,
JOR,1998,,1,,,
JOR,1999,,1,,,
JOR,2000,,1,,,
JOR,2001,,1,,,
JOR,2002,,1,,,
JOR,2003,,1,,,
JOR,2004,,1,,,
JOR,2005,,1,,,
JOR,2006,,1,,,
JOR,2007,,1,,,
JOR,2008,,1,,,
JOR,2009,,,,,
JOR,2010,,,,,
JOR,2011,,,,,
JOR,2012,,,,,
JOR,2013,,,,,
JOR,2014,,,,,
JOR,2015,,,,,
JOR,2016,,,,,
JOR,2017,,,,,
JOR,2018,,,,,
JOR,2019,,,,,
JPN,1950,,,,,
JPN,1951,,,,,
JPN,1952,,,,,
JPN,1953,,,,,
JPN,1954,,,,,
JPN,1955,,,,,
JPN,1956,,,,,
JPN,1957,,,,,
JPN,1958,,,,,
JPN,1959,,,,,
JPN,1960,,,,,
JPN,1961,,,,,
JPN,1962,,,,,
JPN,1963,,,,,
JPN,1964,,,,,
JPN,1965,,,,,
JPN,1966,,,,,
JPN,1967,,,,,
JPN,1968,,,,,
JPN,1969,,,,,
JPN,1970,,,,,
JPN,1971,,,,,
JPN,1972,,,,,
JPN,1973,,,,,
JPN,1974,,,,,
JPN,1975,,,,,
JPN,1976,,,,,
JPN,1977,,,,,
JPN,1978,,,,,
JPN,1979,,,,,
JPN,1980,,,,,
JPN,1981,,,,,
JPN,1982,,,,,
JPN,1983,,,,,
JPN,1984,,,,,
JPN,1985,,,,,
JPN,1986,,,,,
JPN,1987,,,,,
JPN,1988,,,,,
JPN,1989,,,,,
JPN,1990,,,,,
JPN,1991,,,,,
JPN,1992,,,,,
JPN,1993,,,,,
JPN,1994,,,,,
JPN,1995,,,,,
JPN,1996,,,,,
JPN,1997,1,,,,
JPN,1998,1,,,,
JPN,1999,1,,,,
JPN,2000,1,,,,
JPN,2001,1,,,,
JPN,2002,,,,,
JPN,2003,,,,,
JPN,2004,,,,,
JPN,2005,,,,,
JPN,2006,,,,,
JPN,2007,,,,,
JPN,2008,,,,,
JPN,2009,,,,,
JPN,2010,,,,,
JPN,2011,,,,,
JPN,2012,,,,,
JPN,2013,,,,,
JPN,2014,,,,,
JPN,2015,,,,,
JPN,2016,,,,,
JPN,2017,,,,,
JPN,2018,,,,,
JPN,2019,,,,,
KAZ,1950,,,,,
KAZ,1951,,,,,
KAZ,1952,,,,,
KAZ,1953,,,,,
KAZ,1954,,,,,
KAZ,1955,,,,,
KAZ,1956,,,,,
KAZ,1957,,,,,
KAZ,1958,,,,,
KAZ,1959,,,,,
KAZ,1960,,,,,
KAZ,1961,,,,,
KAZ,1962,,,,,
KAZ,1963,,,,,
KAZ,1964,,,,,
KAZ,1965,,,,,
KAZ,1966,,,,,
KAZ,1967,,,,,
KAZ,1968,,,,,
KAZ,1969,,,,,
KAZ,1970,,,,,
KAZ,1971,,,,,
KAZ,1972,,,,,
KAZ,1973,,,,,
KAZ,1974,,,,,
KAZ,1975,,,,,
KAZ,1976,,,,,
KAZ,1977,,,,,
KAZ,1978,,,,,
KAZ,1979,,,,,
KAZ,1980,,,,,
KAZ,1981,,,,,
KAZ,1982,,,,,
KAZ,1983,,,,,
KAZ,1984,,,,,
KAZ,1985,,,,,
KAZ,1986,,,,,
KAZ,1987,,,,,
KAZ,1988,,,,,
KAZ,1989,,,,,
KAZ,1990,,,,,
KAZ,1991,,,,,
KAZ,1992,,,,,
KAZ,1993,,,,,
KAZ,1994,,,,,
KAZ,1995,,,,,
KAZ,1996,,,,,
KAZ,1997,,,,,
KAZ,1998,,,,,
KAZ,1999,,,1,,
KAZ,2000,,,,,
KAZ,2001,,,,,
KAZ,2002,,,,,
KAZ,2003,,,,,
KAZ,2004,,,,,
KAZ,2005,,,,,
KAZ,2006,,,,,
KAZ,2007,,,,,
KAZ,2008,1,,,,
KAZ,2009,,,,,
KAZ,2010,,,,,
KAZ,2011,,,,,
KAZ,2012,,,,,
KAZ,2013,,,,,
KAZ,2014,,,,,
KAZ,2015,,,1,,
KAZ,2016,,,1,,
KAZ,2017,,,,,
KAZ,2018,,,,,
KAZ,2019,,,,,
KEN,1950,,,,,
KEN,1951,,,,,
KEN,1952,,,,,
KEN,1953,,,,,
KEN,1954,,,,,
KEN,1955,,,,,
