fold,preindex,country_id,y_true_imports,y_pred_imports,y_true_exports,y_pred_exports,mse_imports,mse_exports,shap_sanction,shap_neighbor,shap_log_rgdp,shap_log_pop,shap_polity2,shap_country_id
3,1847,50,0.0,2.4375224,0.0,2.3158166,21.699837,21.093378,0.26855992557357133,-0.9690337719842793,-0.5160102249135561,-0.43620460187519455,-4.756693474970764,-9.016109137749922
3,1859,50,0.0,13.065271,0.0,12.969207,21.699837,21.093378,0.10109852727502226,-0.8402786070406493,-0.28684209656467097,-0.4629839574135872,2.541494832701984,-5.850231018661203
3,1860,50,22.994028,14.323193,23.102139,14.283201,21.699837,21.093378,0.09770998453224948,0.2728452262940499,-0.27868541769062466,-0.49316461550444596,2.4808483211658894,-5.619374599628152
3,1864,50,23.14091,13.165006,23.20903,13.069753,21.699837,21.093378,0.0979227134635064,-0.8419432464043328,-0.2091832164227951,-0.4287026273682689,2.5430054648468903,-5.859107101482655
3,1871,50,23.613567,14.802597,23.630974,14.79973,21.699837,21.093378,-0.03831700017055035,0.2764666088148882,-0.0441462769483521,-0.33925777670741425,2.5549634676103836,-5.4701256739670985
3,1876,50,24.113245,14.896737,24.11727,14.894371,21.699837,21.093378,-0.038191849430398536,0.2761576995030068,0.06907836267103898,-0.31898712146033775,2.5516921830053096,-5.506025872861352
3,1880,50,23.978073,14.960308,23.949465,14.957587,21.699837,21.093378,-0.03857239355642975,0.2757161706909561,0.13773815042028423,-0.3006206487665618,2.5499641317650696,-5.5269310328687276
3,1889,51,23.084103,22.666023,23.061665,22.817759,21.699837,21.093378,0.22715534960229575,0.22289674882093902,0.21421292932828412,0.1985521896978209,0.9048147562444244,3.035377583434186
3,1900,51,22.87283,20.182426,23.04472,20.179644,21.699837,21.093378,-0.15902773110071647,-0.7102842241302114,0.20653474067151611,0.20625263918191244,-1.376459587519367,4.152396918267004
3,1905,51,23.502182,21.484833,23.514479,21.522604,21.699837,21.093378,-0.12987177928289095,0.23605123154321983,0.30190272331237955,0.2640779298941318,-0.6669282850821887,3.6165872460206425
3,1908,51,23.397339,21.699146,23.719152,21.813845,21.699837,21.093378,0.22110268848141623,-0.6354277296811334,0.3116950992544455,0.30073449506858774,0.3816773460408009,3.256350674321255
3,1911,51,23.47458,22.937592,23.921629,22.964006,21.699837,21.093378,-0.10506333017348554,0.2174353388945309,0.3665923953056296,0.3051467606623945,1.301265443444242,2.9892012473344822
3,1924,51,24.552498,23.587585,24.53329,23.74306,21.699837,21.093378,0.2211915424366797,0.22084755686918386,0.6608254455725314,0.3628465600311717,1.2466029450893432,3.012257701953259
3,1925,51,24.621082,23.603043,24.617695,23.758617,21.699837,21.093378,0.22114721751212818,0.22086536097526496,0.6712796953320532,0.36738569468259924,1.2467964442769734,3.0125544924934626
3,1927,52,0.0,-1.1829854,0.0,-0.50136,21.699837,21.093378,0.14935804138208403,-0.46318926139796807,-0.5690610590552302,-0.14917613562941415,0.31032114059974464,-18.324251848161218
3,1928,52,0.0,-1.1897398,0.0,-0.50646555,21.699837,21.093378,0.14956429034347424,-0.46329510112976074,-0.5784447315956147,-0.14674205382913258,0.31001616352051403,-18.32385208791743
3,1938,52,0.0,-1.1737008,0.0,-0.49804097,21.699837,21.093378,0.14922154110918553,-0.4636899091924233,-0.5211339605363687,-0.12108770970130979,0.3109388700388372,-18.390963338463262
3,1939,52,0.0,-1.1710179,0.0,-0.4964429,21.699837,21.093378,0.14914892928923318,-0.46373364760850777,-0.513335780928532,-0.11840959152330785,0.31107111834982926,-18.398772610053424
3,1950,52,0.0,-1.1355087,0.0,-0.4762504,21.699837,21.093378,0.14787419214223918,-0.46464778302237353,-0.4006939510566478,-0.07472575988372264,0.3119351370371874,-18.518264188985032
3,1953,52,0.0,-0.86383057,0.0,-0.2736262,21.699837,21.093378,0.1477017962733906,0.167335084294279,-0.4034490505593542,-0.06828177955746466,0.30203806809956757,-18.87218838222325
3,1971,53,0.0,19.525185,0.0,19.494123,21.699837,21.093378,-0.10287416919072022,-0.6376787300705925,0.6888858547359712,0.3762783416459942,0.955426505451402,0.3821331315090206
3,1972,53,0.0,19.929085,0.0,19.88785,21.699837,21.093378,-0.10288948408762522,-0.6238899568766413,0.6387344984859197,0.38896529609957997,1.5210318615386984,0.24411886540551864
3,1973,53,0.0,20.676746,0.0,20.668125,21.699837,21.093378,-0.10436974620819425,0.224401876966157,0.6490722777644798,0.3997040512363118,1.4391602545777993,0.2057639568050682
3,1979,53,25.134558,21.271137,24.965399,21.382582,21.699837,21.093378,0.22108963505428178,0.22525331441561755,0.7698477402726736,0.4255618213216441,1.5661460835933607,0.20022494562466964
3,1983,53,25.262522,21.169518,25.229094,21.170765,21.699837,21.093378,-0.10299675623576882,0.2223012342055599,0.8361744262278098,0.40182145622373,1.7787486643691865,0.1704547950327453
3,1984,53,25.348238,21.184372,25.357994,21.186707,21.699837,21.093378,-0.10293415037791045,0.22227346920967506,0.8502931523720466,0.4019149963855725,1.7787657446066498,0.17104503877957278
3,1987,53,25.65774,21.246326,25.643248,21.25309,21.699837,21.093378,-0.10267973788579282,0.2221557958523431,0.9087984902461335,0.40266271809736254,1.7788529790639918,0.17352250389258383
3,1988,53,25.80467,21.276043,25.740545,21.284924,21.699837,21.093378,-0.10256666183471723,0.22209161281585385,0.9367781008978694,0.4031149702966196,1.7788558232883542,0.1747553955018608
3,1989,53,25.89375,21.294113,25.810862,21.304234,21.699837,21.093378,-0.10249720668793093,0.2220527307192436,0.9536244380076768,0.40356694595019343,1.7788103552262018,0.17554219869772192
3,1993,53,25.938202,21.346771,25.98076,21.360682,21.699837,21.093378,-0.10232634941737494,0.22191419835885487,1.0030692828993018,0.40438293911019846,1.7786864456037625,0.17803102641305113
3,1994,53,25.959707,21.350323,26.026571,21.364521,21.699837,21.093378,-0.10231534528732757,0.22190213787555949,1.0065233441491932,0.40430688404043685,1.778673242757717,0.17821876258651193
3,1995,53,26.046276,21.366589,26.079853,21.38197,21.699837,21.093378,-0.10227372630438036,0.22184285366535064,1.0217816943526297,0.4045267680684777,1.7786538847883577,0.17904342069228063
3,2001,54,0.0,-0.10789105,0.0,-0.034512684,21.699837,21.093378,-0.10973604979117697,0.22576557558774993,-0.060914928431313596,-0.5638601064346734,-6.874146664777154,-10.588012576381363
3,2019,55,25.118698,24.786385,25.50239,24.830723,21.699837,21.093378,-0.10587581682204356,0.22289034382502992,1.3490570145746015,0.7562843989034402,0.542786597043277,4.158228347728645
3,2021,55,25.052889,24.389465,25.643248,24.43091,21.699837,21.093378,-0.10600820255279039,0.2239505758285605,1.2571595470408554,0.7504682205021371,0.13644042002160026,4.264441073924306
3,2025,55,25.059923,24.63593,25.80467,24.786354,21.699837,21.093378,0.23072844562926884,0.22513593423366152,1.1807965838710497,0.7753030317227014,0.0987712759971663,4.2621801389455864
3,2030,55,25.621105,25.218498,26.260601,25.373808,21.699837,21.093378,0.22717392480373003,0.222045597195626,1.3160875319639833,0.7863973268270452,0.6944278249343179,4.109352326989185
3,2034,55,26.410242,25.04438,26.563908,25.21312,21.699837,21.093378,0.22258733669917188,0.2241079180638018,1.4278544948498357,0.7911693698565133,0.304084299465024,4.211563071787354
3,2039,55,26.691973,25.086853,26.606588,25.258375,21.699837,21.093378,0.22157205464443192,0.22411745798587945,1.4653180734515205,0.7943416000207244,0.30373491368690575,4.214755230287707
3,2040,55,26.727154,25.095116,26.652855,25.267084,21.699837,21.093378,0.22141212522984063,0.22411792755127205,1.4721791022022535,0.7953220457434627,0.30370708046356815,4.2153636831641155
3,2043,55,26.325384,24.791183,26.72468,24.850098,21.699837,21.093378,-0.10496181154250911,0.22349418445428668,1.4996890044907796,0.758836048156022,0.3402556448678118,4.210856703986716
3,2046,56,18.097641,19.318737,18.34519,19.251417,21.699837,21.093378,0.42421475786963875,0.28208688582976515,-1.587970222155252,-0.1104212232331413,-2.1765036190052856,4.624316753456991
3,2053,56,19.024948,18.540356,19.058945,18.441202,21.699837,21.093378,0.4146011502121903,-0.7899717270980242,-1.2836467120324564,-0.08347800127665156,-2.3325641443456306,4.752401419647039
3,2058,56,19.087067,18.570374,19.447136,18.462605,21.699837,21.093378,0.41540009669959305,-0.7945452108085153,-1.254728500249487,-0.0595788500135117,-2.3429327862014375,4.743745088463028
3,2060,56,19.018997,18.586056,19.266243,18.47575,21.699837,21.093378,0.41557564621294313,-0.7958566115821385,-1.2406245185099536,-0.051643751050034124,-2.345732430675376,4.741323723953212
3,2071,56,20.27741,19.559948,18.983292,19.531975,21.699837,21.093378,-0.157898159265523,0.25358832184473734,-1.2713732367902946,0.0037839889874127577,-1.286924791132417,4.1557581466188
3,2078,56,20.808023,19.90783,20.317102,19.894844,21.699837,21.093378,-0.14985621786117226,0.240589179674783,-0.9961505040476785,0.00381888027736992,-1.0466101126521754,3.993024362010261
3,2079,56,20.781136,19.963032,20.195864,19.952288,21.699837,21.093378,-0.149645388603211,0.24029001812140532,-0.9461080472419636,0.008053262827292122,-1.04676846013467,3.994196686563394
3,2080,56,20.939922,19.746254,20.1642,19.75324,21.699837,21.093378,0.32400506147369207,-0.6790077689004391,-0.8895198436106242,0.013014774527399006,-1.0158311667392697,4.130579213267817
3,2090,57,0.0,8.105955,0.0,7.8508105,21.699837,21.093378,0.3291001840159315,-0.9883098481496148,0.7359425680066145,-0.11012357238928677,-6.7246421898677955,-2.9990257149810624
3,2094,57,0.0,9.377032,0.0,9.132198,21.699837,21.093378,-0.1558886169195167,0.33983849046627723,0.8763828174968576,-0.026803976148366136,-6.565830150594316,-2.9536799815992554
3,2096,57,0.0,9.43873,0.0,9.1947975,21.699837,21.093378,-0.15600377666950074,0.34000670413176665,0.9065930268267766,0.0026894680559609125,-6.5637053241431715,-2.9538635556002486
3,2103,57,0.0,9.393521,0.0,9.13257,21.699837,21.093378,-0.16100799516836728,0.34073811622460587,0.7677954029639584,0.11095450695355748,-6.560576347629232,-2.9673960717121775
3,2104,57,0.0,9.404685,0.0,9.142862,21.699837,21.093378,-0.1613433185021082,0.3408438404401194,0.7658579015632441,0.12443848048646784,-6.559705001046264,-2.968420579761263
3,2117,57,24.85713,9.67475,25.727213,9.418589,21.699837,21.093378,-0.1612672297557183,0.34175240542491286,0.9135179792741926,0.23651215897997147,-6.54853383035462,-2.970244852771355
3,2121,57,25.672026,9.821745,26.079853,9.572661,21.699837,21.093378,-0.16010055283705468,0.34199102034171414,1.0215288449029138,0.26599832416574115,-6.545673887064063,-2.96501252795259
3,2126,57,26.070374,9.960422,26.093904,9.715368,21.699837,21.093378,-0.1598633083899801,0.3424403451482473,1.1048817659914478,0.31438698072234833,-6.542458594312278,-2.9619793242315415
3,2128,57,26.182852,10.007182,26.125944,9.764107,21.699837,21.093378,-0.15961557606856167,0.34250316470861386,1.1368842017153884,0.3261801154911465,-6.541841463992993,-2.9599420178433196
3,2129,57,26.260601,10.028538,26.103163,9.786344,21.699837,21.093378,-0.15952482426166026,0.34252449009816155,1.1513710164924467,0.3317307591140282,-6.541552746584024,-2.959024641881392
3,2145,59,21.280504,20.093834,21.00537,20.158266,21.699837,21.093378,0.30147315693398663,0.24199666571617096,-0.904090257272129,-0.15726893899341793,-0.7868680597593319,3.535577659447984
3,2150,59,21.577589,20.23034,21.538975,20.317215,21.699837,21.093378,0.2816053702235218,0.2407492336829473,-0.8327307959993712,-0.12010841929912883,-0.6094526339371905,3.4072625983556093
3,2153,59,21.643995,20.300323,21.355673,20.386435,21.699837,21.093378,0.2817379668951034,0.24065484476089466,-0.787592425624531,-0.09645329278707364,-0.6098083316087703,3.408771027425921
3,2157,59,21.64999,20.37165,21.391281,20.454668,21.699837,21.093378,0.28209609018763326,0.24055888831615396,-0.7510299648543209,-0.06377599917848846,-0.608923498710007,3.409711482773229
3,2162,59,21.681484,20.458366,21.646633,20.538004,21.699837,21.093378,0.2825797250767587,0.24044968414307114,-0.7052022054890803,-0.02558902018269094,-0.6079848086436679,3.411099321871997
3,2163,59,21.606976,20.474297,21.555477,20.553377,21.699837,21.093378,0.28266949878136766,0.24042564968268085,-0.6965204267501857,-0.01881413406134031,-0.6078450939257956,3.411367378830911
3,2165,59,21.755432,20.525967,21.639439,20.605658,21.699837,21.093378,0.2826959947447043,0.2403824586073609,-0.658345310539005,-0.005743398914740276,-0.6087478812932978,3.4127110844155064
3,2166,59,21.797,20.559284,21.646479,20.639872,21.699837,21.093378,0.2826581663588667,0.24035900739829094,-0.63169719534119,0.0008636084894335115,-0.6095842006206474,3.4136711266537434
3,2167,59,21.79072,21.63559,21.71518,21.748278,21.699837,21.093378,0.23447279053926984,0.22004837310314274,-0.6089733489056424,0.005713989049190724,1.0987405505379106,2.8225735480189225
3,2173,59,22.1626,21.470745,21.877151,21.470787,21.699837,21.093378,-0.10587395111719577,0.21739810057481918,-0.5249781114955783,0.04676283531386841,1.1609681927065107,2.813454323420917
3,2174,59,22.269936,21.341877,21.899216,21.343592,21.699837,21.093378,-0.10617907396952317,0.2196040713985683,-0.5128699209789427,0.05315262155731419,0.9916982637544512,2.8334573246141295
3,2180,59,22.384497,21.767761,21.982422,21.880144,21.699837,21.093378,0.23602140582601847,0.2224259795347858,-0.4320524760584055,0.10516999073822693,0.9327189596096688,2.8404636735518745
3,2186,60,21.946838,20.86993,21.151491,20.889685,21.699837,21.093378,-0.10432097101211406,0.21690820095937066,-0.5253063651820065,-0.15261563594143365,1.5445861445566051,2.0276651966869816
3,2187,60,22.104782,20.904663,21.213804,20.92577,21.699837,21.093378,-0.10428734779358159,0.21699521344900197,-0.49542134101192337,-0.14778677579760696,1.5440534982184517,2.0280961416065773
3,2188,60,22.279804,20.933697,21.464705,20.955914,21.699837,21.093378,-0.10424801031748097,0.21705457442998902,-0.4704273319443101,-0.1437406426270821,1.5436053374807053,2.02843912253777
3,2203,60,23.162981,21.409508,22.428097,21.551535,21.699837,21.093378,0.2265271513064697,0.2208960066636353,-0.3103673074046785,-0.1280554321209598,1.4900061570505398,2.047487478703256
3,2229,62,0.0,-2.424222,0.0,-1.948211,21.699837,21.093378,-0.08156631971150516,-0.5071624232580259,-0.719815453359238,-0.3626272983513784,-2.3887688985665663,-16.227295296512544
3,2231,62,0.0,-2.424541,0.0,-1.9470768,21.699837,21.093378,-0.08158546369646946,-0.5072363045476368,-0.712761707973976,-0.3595486802123487,-2.388731528067339,-16.237691009320326
3,2248,62,0.0,-0.24650326,0.0,0.14104842,21.699837,21.093378,0.12964290735498185,0.16893421171109013,-0.7589129204675573,-0.41842861137539233,0.5409074364453553,-17.771659984646988
3,2260,62,0.0,-0.5232653,0.0,-0.06627253,21.699837,21.093378,0.11920227215066634,-0.47280660255998413,-0.6340676781187464,-0.37359630840644414,0.5481927091814561,-17.573203391694772
3,2274,63,0.0,1.1251965,0.0,1.0582814,21.699837,21.093378,0.09043766955162227,0.19016433885196876,-1.2071839976944057,-0.7157376916743822,1.7567998384597407,-16.852297397851945
3,2279,63,0.0,1.2557503,0.0,1.1771256,21.699837,21.093378,0.09660596182321488,0.19255835967759286,-1.0325494625332463,-0.6576852363832288,1.7668218644472438,-16.973014885798097
3,2286,63,0.0,1.3087963,0.0,1.2281218,21.699837,21.093378,0.0947951476362863,0.19396188107133008,-0.9692841087542471,-0.6233143677425891,1.7744476433061063,-17.02482360620052
3,2290,63,0.0,0.8689215,0.0,0.8533822,21.699837,21.093378,0.09393988757704727,-0.5386588596403592,-0.8598500912574449,-0.5031231483506653,1.7299280318294965,-16.91632799909885
3,2292,63,0.0,1.3624933,0.0,1.2730591,21.699837,21.093378,0.09630590342233532,0.19552643269797085,-0.9186112712174678,-0.6021669945406442,1.781936711238076,-17.053511202270784
3,2293,63,0.0,1.37519,0.0,1.2831489,21.699837,21.093378,0.09695439609512857,0.195880389730135,-0.9073030980788216,-0.5986181250400853,1.7835537582089511,-17.058290998574346
3,2295,63,0.0,1.4173343,0.0,1.3162769,21.699837,21.093378,0.09932948874806488,0.19700872981548354,-0.8698853079217185,-0.5886037666710716,1.7886943561149151,-17.072222879191244
3,2296,63,0.0,1.4329433,0.0,1.3286035,21.699837,21.093378,0.100118358830614,0.1974278858403354,-0.8559232096523073,-0.5846653332946219,1.7906145043397952,-17.077642559214187
3,2299,63,0.0,0.9387631,0.0,0.9065771,21.699837,21.093378,0.09500842220212137,-0.54607714915648,-0.7622095159739274,-0.47981771058961764,1.7363636556354691,-16.96751831735671
3,2302,63,21.204788,0.9622199,21.176916,0.92446476,21.699837,21.093378,0.09536707962304462,-0.548668498431645,-0.7293703625363636,-0.4724952232850094,1.7383653897071853,-16.98399218841145
3,2309,64,22.508472,22.007538,22.180193,21.988222,21.699837,21.093378,-0.17165035378933108,0.2548530640403427,-0.7637052847643699,0.002530317018432036,-2.7858310651282525,7.608327467153472
3,2313,64,22.81395,22.148907,22.194208,22.130632,21.699837,21.093378,-0.17123593680064197,0.2553871603409427,-0.6569812527894975,0.02969525965055132,-2.778776029864957,7.607803809960693
3,2318,64,22.863749,22.2555,22.288654,22.232899,21.699837,21.093378,-0.1722745043039371,0.25627209279934865,-0.5925501180489904,0.06703758597374267,-2.77725164347887,7.611253683249156
3,2329,64,23.067608,22.56902,23.443375,22.546474,21.699837,21.093378,-0.1721178261836351,0.2574618649681368,-0.35698743437727065,0.13709067139030245,-2.766493439962475,7.607051784525314
3,2341,64,23.806942,23.029316,24.002981,23.062397,21.699837,21.093378,-0.15442575494448393,0.23677394878864474,-0.12832877921064972,0.20517645644147886,-1.8138433059155907,6.820949686060348
3,2368,65,0.0,-0.35209423,0.0,-0.31935447,21.699837,21.093378,0.21123439787949272,0.23826276340087374,-0.3142331518270065,-0.14571141552552896,-6.46851021754618,-11.736150306684273
3,2377,65,0.0,0.12512535,0.0,0.11635676,21.699837,21.093378,0.21097247080505,0.23977285009870983,-0.03007419580469601,-0.11741429570565629,-6.030522209872803,-12.010622968219224
3,2382,66,22.15798,21.430462,21.792717,21.432777,21.699837,21.093378,-0.16192438062031242,0.25602719318866807,-0.6473723095953459,-0.061895609130465025,-2.4340325470268827,6.616645839462679
3,2384,66,22.379183,21.500057,22.05939,21.504105,21.699837,21.093378,-0.16143622056643686,0.2557953987916294,-0.5885470682779963,-0.053098263382913354,-2.4303855366508147,6.614715213278935
3,2387,66,22.55458,21.572819,22.022268,21.57707,21.699837,21.093378,-0.16124699489275318,0.2558027069965992,-0.5330105300843728,-0.03793176850677222,-2.4274665329953002,6.613658178319534
3,2389,66,22.587166,21.631344,22.05817,21.636442,21.699837,21.093378,-0.16098765405018617,0.2556745157837941,-0.48534331030646916,-0.02827589751284133,-2.425032386471831,6.612294876843687
3,2393,66,22.541164,21.80347,22.461441,21.85248,21.699837,21.093378,-0.15532583451271387,0.2401521794001196,-0.42572014604012076,-0.03932038644949915,-1.8091388206481838,6.129809922556083
3,2394,66,22.677015,21.817417,22.509817,21.865768,21.699837,21.093378,-0.15538220230737448,0.2401879272659638,-0.4178465302288597,-0.03363723686338351,-1.8090983733038088,6.130179862946273
3,2398,66,22.858778,22.11887,22.654354,22.17455,21.699837,21.093378,-0.13480596431096506,0.22955531920989297,-0.3231489821262594,-0.014982576428598784,-1.066243401724852,5.565481689608342
3,2400,66,22.926954,22.152534,22.794565,22.208366,21.699837,21.093378,-0.1348084791501375,0.22957712350288978,-0.2985433583743909,-0.005921960084390119,-1.066983373302959,5.566200835005688
3,2412,66,23.480188,22.387032,23.43496,22.456057,21.699837,21.093378,-0.1421490088303856,0.23123811890682097,-0.03552929980556178,0.028610161791246102,-1.2879328028361083,5.729780688683189
3,2415,66,23.824348,22.440548,23.62677,22.511526,21.699837,21.093378,-0.14210880271593457,0.23125235619148268,0.009373329857981269,0.036701026181371034,-1.2886160438358782,5.730932380169631
3,2425,67,0.0,18.523281,0.0,18.4705,21.699837,21.093378,-0.10471492703755453,0.22599789571762427,0.5888165371318582,0.414419368892902,2.0049819719692077,-2.4692334465285093
3,2428,67,0.0,18.891941,0.0,18.929781,21.699837,21.093378,0.22316154779990605,0.2328731833696385,0.5973871851563394,0.47847283271948,1.953598664363223,-2.456566040118527
3,2431,67,0.0,11.894647,0.0,11.734616,21.699837,21.093378,-0.15786061429977524,0.32891578865050985,0.67820743764937,0.446595465605456,-3.4497182055165405,-3.814506924763316
3,2432,67,0.0,18.340714,0.0,18.290663,21.699837,21.093378,-0.1108195433616693,0.23881596000988817,0.6746822676062665,0.4528799257874485,1.65153473577897,-2.4293935421109225
3,2434,67,0.0,18.40147,0.0,18.352806,21.699837,21.093378,-0.11065693934759112,0.23891354958216152,0.7205258962114659,0.46822328490019605,1.651107690592603,-2.4296569948792444
3,2439,67,24.364178,19.175026,24.149384,19.21716,21.699837,21.093378,0.21946244156359918,0.23372973299026295,0.7904442470272381,0.5689294881224681,1.9581931000351953,-2.4587467670639382
3,2440,67,24.309883,19.184002,24.180119,19.225393,21.699837,21.093378,0.2196712649365285,0.23372959510485694,0.7935010066727803,0.5742668078939082,1.9585406082769214,-2.4587210575441545
3,2442,67,24.719385,19.131302,24.358532,19.160723,21.699837,21.093378,0.22497355677684244,0.24135162874062832,0.8373943978349395,0.6114706922372221,1.7909317474961335,-2.4378338404695343
3,2443,67,24.472515,19.116402,24.499857,19.143223,21.699837,21.093378,0.22583948273460064,0.24073150173822794,0.8195452550351622,0.6131960751811611,1.7912981583376755,-2.437222497930127
3,2448,67,25.118456,19.11921,24.965656,19.1351,21.699837,21.093378,0.23354749763011548,0.2499511140187585,0.9084093873898172,0.6638338969945922,1.6157284591197953,-2.4152747628688784
3,2456,67,25.910652,19.340668,25.65774,19.365873,21.699837,21.093378,0.2325199087460811,0.25281448276837776,1.0737194329698845,0.7210317737460133,1.6145728534658779,-2.4170044243534408
3,2466,67,26.29161,14.116823,26.178587,13.947935,21.699837,21.093378,0.2711730632657869,0.33777326834202126,1.2346775395013374,0.7692293273036679,-2.75662856653582,-3.6024151327324416
3,2467,67,26.224524,13.785952,26.26453,13.632691,21.699837,21.093378,-0.12363718581199491,0.32765769894918084,1.371062630514306,0.6949937449097604,-2.785042428384234,-3.5620965430637166
3,2480,68,20.90074,20.55296,19.93389,20.513796,21.699837,21.093378,0.36132111920913057,0.25438503758112496,-0.7326503431648017,0.18406770889957844,-1.1848440964569698,3.8076663188040287
3,2485,68,21.599062,20.759148,20.756714,20.725498,21.699837,21.093378,0.356479684352875,0.2535586490631085,-0.5572396317025045,0.216003992661831,-1.1860291248212245,3.813360377222302
3,2491,68,21.912163,20.585224,21.305702,20.564257,21.699837,21.093378,-0.13291272783279112,0.23753409055868768,-0.40239452278614285,0.2782450563907576,-0.6165152122577009,3.358253770271937
3,2492,68,22.090448,20.63852,21.380472,20.619429,21.699837,21.093378,-0.1327427124977076,0.23729687837759653,-0.3555841624538091,0.2860165295799616,-0.6183177357117428,3.3588367925484954
3,2495,68,22.557714,21.245144,22.017653,21.293516,21.699837,21.093378,0.2905753531356598,0.23985933411121066,-0.254366292506453,0.3271528527438649,-0.606950292269385,3.385859237899381
3,2498,68,22.73219,21.350204,22.108126,21.400333,21.699837,21.093378,0.2900711405376543,0.23990969506899484,-0.17355317063133077,0.3511618338525284,-0.6101669311126054,3.389768202791615
3,2501,68,22.807184,21.435795,22.151327,21.485966,21.699837,21.093378,0.290135785768428,0.23994776217142993,-0.11301992107430968,0.3749992912113696,-0.612167677084609,3.3928858920633758
3,2504,68,22.819323,21.526615,22.554346,21.576275,21.699837,21.093378,0.29046623396873544,0.23999027399221515,-0.050893022894860106,0.4019128181934374,-0.6141224438746755,3.3962475861708326
3,2510,69,24.49008,23.103195,24.872625,23.187178,21.699837,21.093378,0.2276514045695551,-0.6214880543599569,0.21561154083410597,0.4741579648603911,0.9147868846952971,4.029461752563714
3,2527,69,25.091621,23.868908,24.924557,24.007141,21.699837,21.093378,0.23177964689333885,0.2218607085148481,0.4253539949059499,0.45731470163663246,0.6913729133208618,3.9782122659285846
3,2528,69,24.822805,23.221802,24.733131,23.248468,21.699837,21.093378,-0.10651592938104833,0.22227518240610905,0.39246269546945683,0.4238204641640149,0.35464237688978323,4.072103270997603
3,2535,70,0.0,18.472954,0.0,18.2823,21.699837,21.093378,-0.21716866234938556,0.2949044212102868,-0.22782529552777414,0.12411459958553411,-3.4678348713318536,4.103749907533331
3,2540,70,22.049911,19.747463,21.757761,19.613716,21.699837,21.093378,0.467618240247173,0.3163390970627488,-0.11717498283584472,0.22996240093310655,-3.1916615356902387,4.179366309334833
3,2555,70,23.574364,20.410202,23.250425,20.306753,21.699837,21.093378,0.45282340271274174,0.3273963232835101,0.35804468050599614,0.3560017723838474,-3.142054012497265,4.194976162711776
3,2560,70,23.87572,20.579086,23.46812,20.482277,21.699837,21.093378,0.44343872073292623,0.3296171043316545,0.4914945882161454,0.39473130177458077,-3.136830627481141,4.193625333567456
3,2564,71,23.135696,21.908611,22.422573,21.942879,21.699837,21.093378,-0.12998077519735293,0.23106357572475872,-0.1703254871666385,0.11831075648467082,-0.8754713304539559,4.872000860949359
3,2578,71,23.90082,22.30788,23.653349,22.344051,21.699837,21.093378,-0.13005807844797024,0.23143800663948697,0.11864769245684474,0.22525524317721096,-0.8843105972061649,4.883890623028074
3,2583,71,23.76739,22.83997,23.321545,22.878338,21.699837,21.093378,-0.10817883857091559,0.2227590370178189,0.13631427441040814,0.27704178100824306,0.14127142073711701,4.307748263140513
3,2585,71,23.502222,22.56195,23.220667,22.596712,21.699837,21.093378,-0.121059711933138,0.23289177123706106,0.15259262957175404,0.29195636194944147,-0.4792554485996531,4.6218113841017034
3,2587,71,22.909784,22.389671,21.030304,22.409136,21.699837,21.093378,-0.12123949893315335,0.23294804815451683,-0.03221365051468635,0.30293203718463246,-0.4681514524718164,4.61238214499752
4,0,0,0.0,4.032314,0.0,4.114541,16.749699,16.761549,-0.14198072033623813,0.4417187529752651,-0.4586141876007089,0.21627681754777728,-2.9554840517466343,-11.811910442950818
4,3,0,0.0,4.0774384,0.0,4.1597486,16.749699,16.761549,-0.1426599840819851,0.44223420976847366,-0.432551881629972,0.23366087955360992,-2.9549923124847353,-11.810560212444514
4,5,1,0.0,3.947045,0.0,4.0846777,16.749699,16.761549,-0.1867984425226828,-1.0622982727785872,-1.072467099261784,-0.27749588528275654,-6.1800665138637045,-6.016136354287465
4,7,1,0.0,3.9863057,0.0,4.1244807,16.749699,16.761549,-0.18720228878656667,-1.0628116170565265,-1.0351436097100397,-0.26985339755813353,-6.18272790590177,-6.018263123144708
4,9,1,0.0,3.9901087,0.0,4.1340647,16.749699,16.761549,-0.18788354523976522,-1.0637321672042153,-1.0349574345126755,-0.2623745800952129,-6.181972282054527,-6.021278918296099
4,12,1,0.0,4.0229807,0.0,4.171194,16.749699,16.761549,-0.18865597828229216,-1.06471277936299,-1.0060454242105334,-0.25154300788045353,-6.183448092622064,-6.024921683450536
4,14,1,0.0,4.060503,0.0,4.2101936,16.749699,16.761549,-0.18917929828166857,-1.0653448151151301,-0.9710121459588401,-0.24323117549220882,-6.1856671652272395,-6.0273700497547775
4,24,1,21.103767,14.530475,20.286638,14.190932,16.749699,16.761549,0.33823965175946147,0.3753457129796332,-1.0739000209569936,-0.128491133332251,0.2820356941620512,-4.005062897642449
4,27,1,21.741493,14.598043,20.793716,14.333157,16.749699,16.761549,-0.2213184456030509,0.343764327128728,-1.002621560057007,-0.15182972594102226,0.8469859183231992,-3.9592447278896956
4,33,1,22.349419,15.310941,21.575806,15.098518,16.749699,16.761549,-0.22056036845842536,0.33004681980609846,-0.8639916171232879,-0.15137434307734335,1.4181893804868093,-3.943676784952485
4,40,1,22.3468,15.390712,21.856247,15.182896,16.749699,16.761549,-0.22144639913241038,0.33021283042431043,-0.7837446178992549,-0.15330008900165198,1.4224636699755966,-3.945781265815106
